what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433858129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433858136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433858136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433865598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433866716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433872709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433895033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433895038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433895038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433895440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433898757
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1373433898764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433911253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433912694
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1373433912719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1373433913115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433916804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433972661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433972669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433972669
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1373433972893
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1373433972931
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1373433973786
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1373433973854
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1373433974071
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1373433974335
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.9.2,"org.tigris.subversion.clientadapter.javahl",1373433974340
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1373433974425
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1373433974888
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1373433974913
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1373433975185
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1373433975422
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1373433975722
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1373433975737
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1373433975921
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1373433976344
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1373433976665
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1373433976676
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1373433977432
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1373433977614
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1373433979970
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1373433980043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433982557
started,bundle,org.eclipse.wb.core.lib,1.5.2.r37x201303061457,"org.eclipse.wb.core.lib",1373433985945
started,bundle,org.eclipse.wb.core,1.5.2.r37x201303061457,"org.eclipse.wb.core",1373433986148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373433998675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433998703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373433998703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434003588
error,log,,,"",1373434054744
error,log,,,"",1373434054746
error,log,,,"",1373434054747
error,log,,,"",1373434054747
error,log,,,"",1373434054748
error,log,,,"",1373434054749
error,log,,,"",1373434054757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434055085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373434055096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373434055097
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1373434058976
